,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-55-8204-01A,-7.2529087,1.1308178,11.622037,0.33430883,14.224847,-3.6196337,18.223267,-4.651367,13.18969,4.181178,-6.4591203,-3.8390021,9.68878,3.0905852,3.5946374,-9.301591,3.6359358,-9.122074,0.7721423,2.601937,-19.875034,-7.937287,7.8054824,-4.3185515,-11.873966,3.110192,-5.340491,-0.927766,-11.945197,-1.2579976,-16.762249,-2.1727545,-7.280459,-11.806088,-12.110129,2.2002237,-8.19441,4.272573,11.120663,-5.4932103,17.263176,4.75256,8.506117,-0.6814113,5.0148435,-8.917665,-10.190559,-2.267713,1.2767193,1.4222947,-9.761024,5.8302703,-3.2084227,0.31473318,8.485046,0.30088964,7.070069,15.836418,-12.386141,10.621664,-14.734025,-1.5891893,2.7357664,-9.186526,4.4315987,20.991785,3.5864456,-12.840282,2.1662166,10.158662,-1.6031592,-15.639395,1.5394323,-5.3606772,-14.944658,-6.0048037,-5.6647563,11.307784,-8.06267,9.455479,1.2773118,-2.8491986,-13.568281,2.3117323,2.2586548,3.119458,1.6731291,7.705123,-4.3164535,-11.97725,-13.35095,-2.610669,-0.13455123,5.1392045,-2.176595,-12.416134,8.836505,-9.953581,-9.346355,6.7943997
TCGA-NJ-A4YG-01A,-17.524912,-0.03428505,13.520445,-6.2246366,-1.0070328,6.480147,8.120428,10.307073,-3.0521035,9.302558,2.3426187,8.581405,2.1459317,11.194691,-14.6919565,0.67610675,6.2083497,-1.395279,9.745889,0.5165551,-8.185373,-6.199039,-3.248821,5.429024,-3.8661797,-8.629805,5.7045465,-0.20718229,11.392532,17.871859,1.5756412,1.0611919,5.222619,7.7250066,-1.4024471,-14.750843,3.3397408,7.1411314,-3.4123302,-1.991923,-3.1486473,-8.319632,0.76719004,-1.2716298,-4.9315124,-10.827859,11.53601,-8.528509,-2.7753432,-8.522834,-1.9828535,3.3850508,19.522053,5.562515,-2.8456995,6.0197473,-9.59301,-9.097765,13.021535,-5.909244,6.0947404,-13.894608,-4.0451527,-4.334951,-5.1909704,-5.2039323,7.858739,11.265973,-5.358586,3.8950226,7.44447,-17.1375,-12.640165,2.9004004,6.872325,-9.061509,0.52778894,0.6235675,-9.211066,-6.219898,14.080231,-3.819368,3.665351,0.26928806,-4.824695,1.3588979,6.864643,-6.698166,-6.1458564,6.256725,3.7581813,-7.2037687,-1.1449021,-10.032086,-13.624773,-1.1438705,22.774979,-10.237607,9.665108,-3.6932418
TCGA-78-7167-01A,6.5304475,-6.8783894,11.010956,-1.4785738,0.4118662,10.159345,1.3642828,0.22988892,2.957409,-5.6873636,4.980814,8.384699,8.727267,-1.9074644,9.35777,5.7627616,-4.4220433,3.7313538,-5.569191,2.1697009,0.32012352,-3.3856606,-7.6861067,2.4109507,15.015586,10.899207,-2.6418445,4.9529486,4.876959,-1.9973778,8.651279,0.9894297,12.814331,-10.755991,-2.0978029,1.5712475,0.3872565,16.343939,8.951234,-1.6878401,-0.121974334,8.699349,-0.20419519,-4.888334,5.3883166,9.395958,6.4601364,2.7435334,-5.4753795,1.1668696,10.830888,-5.8263836,20.788279,15.67812,9.024588,-2.4720669,-16.364483,-7.903227,-11.264498,-9.273124,-1.5331856,-8.7583065,2.876424,-4.742291,-4.179305,1.0372622,-8.508114,-4.030531,-4.3717465,-9.721461,-2.0762393,-14.050847,9.860269,-7.0753818,-11.8779955,-10.588563,-0.48769823,-5.031299,-1.0601977,-13.356849,6.226907,2.5326855,-9.949246,-9.1116295,13.735432,1.5273013,11.920385,-5.082126,3.1157565,16.00158,7.5826855,-2.7197552,-0.96754783,-22.350538,2.8250396,9.661222,-5.312773,-9.911597,7.4985414,-2.87306
TCGA-97-8172-01A,-8.123969,-8.816326,-15.424739,-6.1108804,-2.6467319,0.426541,12.197869,-8.699226,7.7451644,4.735298,1.2764739,0.06281695,2.364478,-2.095099,-1.5182575,12.680089,7.0927515,15.567627,-4.866001,5.605959,-7.433164,-14.376063,-0.7328875,-3.105146,-8.300263,-0.424805,-4.1433,1.9601725,0.09956714,-10.829382,-9.561548,-2.527931,4.2648253,-4.3403764,4.639212,-13.60787,-5.3710093,3.6158593,0.044842955,-5.912968,11.345483,-6.363914,4.107534,-3.3826394,-1.7988389,2.4088047,-0.6638677,8.702263,-1.65904,-0.27571708,8.552407,-3.1715627,21.77629,12.095822,5.034705,-5.7935085,-0.6412761,-2.2293842,-2.8526564,3.1760473,-6.6361775,-3.6754737,1.303734,-4.4871826,-13.45592,3.3026466,1.8648062,0.5357825,-3.4110324,-10.267051,5.0473757,-5.1361012,-12.293748,-11.148447,-18.747509,7.6109223,7.3658557,-3.9397545,-5.6226015,-5.2775593,-6.251852,-7.6809735,-12.281691,-4.118532,4.7758207,-29.902523,6.5908203,1.7206478,-12.133596,13.046085,-15.265891,11.50175,10.47246,-5.8947453,0.26608962,1.1165663,-2.1634185,-18.774195,4.2592363,-7.7267184
TCGA-91-7771-01A,-5.12587,0.56090856,9.262152,9.033257,3.5422263,-1.1430036,4.1981473,-12.328682,-2.8304749,2.542099,7.5702257,-8.578576,2.0820508,7.161221,-1.235688,0.33536655,9.018661,10.696205,-3.141,8.632155,-10.10806,-15.359123,-0.67994684,-16.650698,8.357007,8.693146,-7.0287247,1.9711181,-3.8993378,2.8141253,-7.157615,-3.7795327,4.7723675,-1.1487622,-3.00403,-10.636047,-8.438726,5.340619,5.6607823,5.0461416,8.146038,-1.7737741,7.4193983,-15.649349,-4.394094,-3.200171,7.82507,-2.617342,-4.745401,-4.3267016,1.0491219,12.638649,19.125784,11.806938,3.8511744,-8.541056,-13.776006,2.7275987,-13.216739,-4.785871,-6.197103,-20.065037,6.274311,-0.19090962,-10.597159,0.8288346,9.838678,-2.5086908,6.1649632,-9.188965,2.604892,-7.4290133,1.3666198,-8.307191,-14.959548,-11.751057,2.6706047,-5.849558,-8.066008,-0.8397311,-2.1009643,-6.4506574,-2.5929291,-2.752544,-0.7267183,-14.552778,9.598291,-14.794461,-3.6701076,6.9318957,-10.19486,2.9891534,7.6767845,-7.9494896,-2.960397,5.4072766,2.092584,-16.137249,12.714705,-9.488574
TCGA-MN-A4N4-01A,-4.8203683,-8.33315,23.07378,-6.2071567,-6.036667,-7.56109,-1.984751,8.844118,0.79599917,5.3687077,7.6772957,9.445658,1.5874077,4.5448165,-6.541997,-9.435451,2.2607393,-7.4690604,-10.142928,2.6570466,5.3230658,-4.9895244,7.3711715,10.867565,-17.262888,-16.788113,6.132099,-0.8631923,10.772998,12.934705,9.174854,8.6440525,-8.198144,7.789083,-14.476189,-1.3027272,11.445949,4.572985,9.888498,5.2850103,0.9255187,2.684864,-2.6970394,2.591663,7.7426677,-4.9393287,-8.944286,-5.039352,19.757494,1.2369897,-4.098803,-4.415412,-14.60615,-16.845171,-14.938639,14.591348,3.7908654,2.9398978,6.7111335,-15.992118,17.192183,8.599326,-8.140462,-6.2581863,1.8842276,-5.9183583,4.0696907,4.5892687,-5.771679,-2.748182,-0.5826376,-1.1428555,6.1826057,-8.34431,-1.899127,-5.724203,-14.672717,-10.890216,-4.0239615,6.039789,3.2646983,18.528929,7.042799,5.628656,-10.250757,1.5034332,-4.8695226,9.7908535,2.6258268,-13.445546,-6.31218,-4.389596,-3.8829746,2.7717562,-8.316988,-1.3327073,11.684541,2.5794291,-8.300452,-9.128618
TCGA-J2-8194-01A,6.996605,-0.08412781,-0.45972735,7.1111827,11.923893,8.646069,6.757157,-3.2963474,3.4304476,-4.47376,-1.034119,7.2767997,-11.9350815,-18.965178,11.8066025,-11.543657,-0.6351634,0.3761197,-6.4305406,-5.0824866,6.3595543,-1.8072431,8.677262,2.1946537,18.081165,19.147072,4.999808,1.0907749,0.01199034,7.9774575,-0.8065217,-3.955734,5.84672,-8.115769,6.381112,6.408617,6.688847,-3.119385,10.873934,-1.3058581,-8.862465,-1.6166852,0.16012079,7.5325003,8.211518,-3.6903846,6.2625837,17.732254,-1.7020725,-3.282243,17.277649,-1.5285794,2.9479392,11.186066,14.524061,-0.2400932,-10.9439335,8.58973,2.7121854,-4.0428314,-6.390935,-0.18340273,-0.8713198,4.629529,-2.1648514,7.187464,-3.89367,1.1384349,-12.414954,-6.038115,-5.1942077,-9.44266,-0.07621841,-11.758285,-9.88446,-14.650113,-1.3095362,2.138934,-3.080928,-17.970125,-4.238538,11.882469,-16.347603,-3.3846962,-2.5452886,-1.4751514,8.921241,-9.354755,5.125473,20.015781,-3.816897,-2.8893774,5.1321015,-2.5807886,9.549492,7.958997,-3.194974,-10.677511,3.8270533,2.1495988
TCGA-MP-A4SY-01A,-8.270425,-4.539738,5.0360026,3.5268962,-7.5924234,-6.2353497,-0.3326703,-2.1720445,-1.1210697,-4.3639765,2.347124,3.4592514,8.624987,7.34086,-16.8307,2.6031506,6.8424044,1.2403387,7.9521856,9.638422,-2.9046059,-3.392665,-0.8095261,7.8427773,-4.4232707,-3.6566286,4.141156,6.9138913,4.1443043,4.0791206,11.081093,5.5629506,1.0407163,0.22827245,-15.183395,0.66124845,8.890515,2.2145555,5.2925196,5.9242477,3.8136437,8.059201,-0.014904416,-0.17407507,-0.48771015,-7.6540427,-5.618137,-11.299397,5.4250565,11.364489,3.997591,-5.453257,11.940791,-17.43331,-6.600648,14.0439205,-4.552401,-5.985372,7.8435483,-16.449297,3.6010966,0.22366264,-19.857485,7.233006,0.26628062,-10.242405,3.3355515,7.132041,-7.8880224,-12.619125,-2.4452922,6.3984823,4.1710253,4.372748,-9.867901,8.690126,3.160823,-13.465388,8.55692,3.6807492,13.966582,-2.3036292,13.052273,3.180074,-14.500245,9.522141,-4.883049,-0.79936045,-10.487254,10.41053,6.2664495,-11.405105,-5.559621,-9.737469,0.9983121,9.651812,5.0767484,1.6870615,-2.8582194,-2.4431846
TCGA-67-6215-01A,-1.2698823,-8.339314,1.2829499,-6.405474,8.292418,6.317222,-0.57355225,-20.405651,-4.5093255,8.484455,-14.516071,3.052169,9.924617,-0.56555706,-10.916134,-0.7753401,-1.1048278,6.695951,-8.089652,2.0823355,-10.350785,1.2140238,10.0642605,3.75111,9.75469,3.4358883,2.550266,6.9781766,10.83603,9.282222,8.444551,-10.065443,1.7038134,-13.077585,3.9225187,-5.873136,13.194322,-2.879954,-10.598803,-7.343714,-5.7496476,-5.217674,-1.3499655,4.4860277,-10.995811,6.756749,23.180046,-4.3589516,-8.151668,-6.3085623,13.512358,-4.143053,18.265934,15.52993,20.200253,0.6970769,-6.0641055,-8.782644,4.065505,-5.7611804,-10.196052,-8.002215,1.9975677,0.0790115,-6.6667633,0.56151104,-12.93568,-16.189056,1.6341712,12.846353,-8.038022,-6.024701,9.840074,16.532274,0.19496524,-3.0260093,3.2276003,-4.2317033,-6.3259945,-5.421949,5.095418,-8.506537,-10.068208,-9.605714,1.1073663,3.3310525,13.862954,-0.08942272,-14.926018,17.767775,13.788267,-3.8762472,2.9820693,-21.830582,8.034193,11.571587,-9.831301,1.5117998,0.4625328,6.3309646
TCGA-97-7941-01A,-7.747351,-11.633338,1.4132407,-6.749048,5.0165586,8.343962,9.391742,-11.524141,1.3359979,15.216714,5.1088486,-1.4616319,13.32088,-3.801474,-0.7457914,-5.81978,-10.477667,-6.6139383,3.9094217,0.098077044,4.4692397,1.2602342,14.12796,-2.9196246,4.5628953,11.037225,-9.846942,6.3395376,-6.7065125,5.7614455,0.6206853,-8.283517,-3.843131,-3.639796,-3.6597438,-3.5945227,4.510696,4.070861,9.404601,-2.7312403,12.283473,-1.3267709,6.7453456,-4.4435215,3.3967798,-6.4830084,9.223248,-2.8374949,0.32287815,-8.4385395,6.0185432,1.7161974,7.6148415,5.279375,10.1118,-3.153007,-3.8091476,3.9903312,-13.977271,-3.339552,-9.069127,1.1528014,12.034603,7.590998,5.5297937,9.111912,5.174116,0.7737617,0.19292133,0.38526002,-2.3604407,-7.8090253,-4.2758627,-2.762708,-19.81478,2.1584868,0.31623918,-2.6433115,-17.693134,0.2895942,11.108791,-6.5264564,-7.8069234,9.320501,-10.724552,-7.4689274,15.166273,-2.7037027,-6.2100997,0.5266599,4.037836,-5.3055005,2.4400308,-14.189094,3.1510115,-7.6806006,7.1126046,1.929934,6.112481,-3.1341941
TCGA-62-A470-01A,-9.858365,-3.2975233,7.597767,-2.599719,-2.9008763,-3.8055716,5.300449,4.3719964,4.002696,-5.3528705,8.570596,7.8209624,2.1874619,7.5323877,3.0391462,-6.1370487,1.1865126,6.3474,-9.218195,-5.4393425,8.697989,-13.0026,-14.58821,-5.3274055,14.168373,8.775083,-1.8521677,-5.580548,13.531757,8.694034,7.0511737,0.96983933,-0.1787015,-14.112215,-2.9680114,-6.965722,14.255367,0.24753661,-5.8435135,-2.4409504,-7.3734117,-4.8680835,-2.8646774,-1.7579291,5.084909,4.367254,8.296278,-4.1947722,-5.0979667,-6.6879187,-2.2316353,2.9705045,7.8263803,7.322245,-12.17117,3.7645903,-10.447474,-1.7054408,-3.7309418,-12.594975,20.136787,-10.418229,1.2534478,-7.5387244,-9.475368,0.16711238,5.8897505,-1.4234064,2.8624904,-16.68791,1.2933034,-8.157067,1.1743084,1.9339577,4.337838,-20.512056,8.5637245,-1.9790876,0.34608924,-9.006957,0.20462954,9.504909,-6.476639,-9.966386,8.808126,-0.35672158,4.345993,-0.14502819,7.6765757,-0.492681,3.5241914,-10.361405,3.0998297,-13.579307,-3.702333,3.888932,2.1520321,3.3552074,15.662141,-16.918234
TCGA-55-8511-01A,4.728281,-2.248102,7.1365547,-7.9562244,-1.9887794,-7.911328,5.0001354,-3.2296088,5.229581,10.138366,-3.9798417,7.4515643,-2.9798203,0.01720456,-4.5246434,1.4052125,1.965641,-6.87151,-13.488295,2.7083554,14.69661,3.2416284,5.639563,-2.9381864,-26.498888,-18.820515,1.3641864,-5.6263165,9.847775,12.271359,3.5345354,7.3274817,-3.0530753,6.9190135,1.6365521,-5.8875175,9.254161,-8.059179,8.981824,-5.803784,7.1260867,-9.46503,-6.840089,14.331421,5.919893,-4.873907,-4.418857,-3.4039276,19.405848,2.7815247,-2.255773,-9.485861,-22.472324,-9.554946,-17.32427,16.86748,6.2238746,11.645416,10.673115,7.886606,4.432412,6.4551134,-6.589149,-6.4950128,14.658694,2.682085,0.3977533,6.3191414,-4.280412,6.7631316,1.6543764,3.97366,-7.7610703,-3.04163,11.09726,-2.5030117,-7.0348167,1.8515755,-4.01242,2.5858457,-2.404761,5.59325,-9.243101,-6.234041,1.8892866,0.3867692,-0.80167156,12.327857,5.379103,-15.176668,-4.0609317,7.9856305,-1.5566078,10.614225,-7.502222,-14.124055,9.494974,-2.6587257,-3.0695994,-5.794438
TCGA-55-7574-01A,-1.6287606,3.7913425,-12.340925,-1.820143,-7.032392,-18.143637,7.5164056,-9.889245,2.521937,3.3581269,-5.5116324,-10.018304,4.168298,-9.217877,-4.7132607,11.07618,9.126372,2.8613322,-6.759401,10.354106,0.5728629,0.6380267,6.06154,-2.0304132,-3.4925842,2.303716,-1.4254196,-1.6325719,-1.6415095,-1.0597303,10.136135,0.5911378,3.8072894,-1.9023207,4.062511,10.023913,1.3144954,-18.238691,5.1366105,-6.515782,-0.033244807,-6.076642,-8.019309,7.532053,2.460981,12.143163,4.2181683,1.1695124,0.8474889,7.837329,18.06772,-3.860279,7.68304,-1.456682,-0.5042197,3.4401145,3.7322624,-3.3339617,4.2169113,-1.1279453,-13.206015,-2.6373339,-15.924296,2.1902006,5.470124,-1.280049,-0.10138098,1.30718,-10.339137,-6.1642704,-8.663948,13.448282,-4.9606123,0.9597313,-16.099085,7.7992353,15.346833,-8.920339,6.8451495,7.7005844,-1.4184179,-5.4345183,-0.3424043,-11.602843,-4.550243,-1.7328575,-2.5747032,-0.08750953,-4.9637036,15.5675335,0.8737192,3.615593,2.9519277,-9.561057,5.6347394,-1.255323,-12.048582,-7.6775584,3.9836502,-4.0822735
TCGA-50-5933-01A,-1.1447256,2.2984743,10.398433,11.430724,7.297216,1.6600219,-5.4027534,-8.87773,-10.731763,-3.4811668,-8.207231,11.03196,4.9723163,11.331,-12.533453,-2.83863,12.981619,11.555442,-1.0436974,9.667345,-14.485354,-12.553575,0.9642798,-0.23623449,-3.076118,-1.8824927,-1.7323792,7.4561853,-0.4247792,11.882777,-14.366288,-3.7233517,6.4584665,-6.9691606,-12.328101,4.066409,-3.389575,-2.9968982,7.832014,0.071721286,-4.1234503,10.121908,2.246886,2.6593812,-6.940591,-9.867812,4.2729263,1.5514874,-5.2475324,6.4624257,3.8383381,-0.2536141,17.590714,-2.1188214,-4.5861063,2.2297955,-1.1172078,12.015187,13.790562,-6.1045938,-21.634157,0.4357437,-4.1427345,5.3034463,-13.980951,-4.03464,-8.503243,2.0372486,2.9001842,-7.7387094,-7.182616,0.77750415,2.6695669,1.9521406,6.465777,-9.031618,-6.2121463,-0.2112413,2.6202319,13.274996,-3.558829,-7.1441,-7.6163855,-0.20100722,-9.087828,7.7307296,-10.842202,-10.415914,-12.100304,4.888222,-5.4446673,-13.975703,5.321916,-7.1494613,-1.2538393,16.192768,-0.1015022,-12.818927,-19.26539,4.1975794
TCGA-55-6543-01A,1.1158864,-9.814811,3.8068695,-0.37331134,3.0725386,13.51466,14.070229,-4.1282134,-0.018014614,11.791751,-10.473511,6.352335,-1.0746273,-0.25504443,5.124703,-19.346281,0.22144969,-3.409286,5.120863,-8.052312,-14.316275,-0.7760592,9.839067,2.7809591,3.3856394,10.1743965,7.9311957,6.7326713,-3.394971,5.80265,-16.028353,-0.36702698,6.594501,-16.504921,11.449638,2.4914353,-6.613048,9.44194,2.3867574,-2.7423532,-5.905884,-8.093689,0.67524207,-0.47159827,-3.6267989,-2.6614463,1.8400538,3.4169273,-1.5993266,-9.88064,0.73261476,5.243153,17.125036,17.699272,9.523583,-8.019559,10.725891,-0.016746268,-0.94806385,5.498621,-7.3324814,5.896318,1.4567256,-2.5583467,-12.924803,-3.2310224,8.795532,-4.102821,1.5377543,2.564907,1.2769829,-19.711359,-0.9152035,-12.122868,1.1647073,-8.107694,-5.3930874,-2.2009795,0.06427111,-2.217194,5.9472556,-8.65176,-20.122091,1.6608212,-15.084707,-9.561721,-7.4662666,0.2776148,-14.338093,5.830167,0.3475846,1.3693652,1.660445,3.150629,4.2910247,0.054671355,4.4107084,-10.53099,-5.9374323,-3.2772567
TCGA-95-A4VK-01A,1.666391,-2.1838212,9.889609,6.572603,5.1422157,11.853804,10.255295,11.718708,-3.0044436,12.554485,0.7068119,0.5510345,-2.2254367,-0.9376952,-1.2092828,-1.8263277,-4.0623527,-0.20203608,-15.659357,0.52768755,11.050666,-3.2676075,18.08773,-1.2213719,6.5964127,6.259033,0.34677273,-0.9087907,8.670562,17.524755,5.929911,-4.5468965,-5.1413636,-2.8035607,1.3915619,-0.20016438,-5.0762095,7.576559,9.54035,0.50939566,7.290735,0.7810535,4.61653,0.16734597,2.4755933,4.0954866,17.23709,-4.020523,-5.174006,-17.121363,-3.759187,-3.9731762,11.725501,7.5087595,-1.0662433,-13.399654,-11.590297,5.0716023,-6.2705145,-11.987731,-5.9149594,-1.5001652,5.54174,2.5511992,8.885498,3.7190156,5.1317573,6.0841036,8.05193,-4.228704,3.418414,-12.944852,-5.406893,-0.50684977,5.576675,-12.077467,-3.138373,-9.14163,-14.7962475,3.4512527,-2.103546,-5.253385,-1.6434927,0.61949104,6.073481,-2.2127228,15.0901985,1.1730365,2.437686,0.75798315,-4.9857583,-0.07226496,1.1049886,-6.6834397,-1.1222951,-9.987757,9.948125,0.90488875,2.3506768,-8.422967
TCGA-MP-A4TI-01A,-15.60971,4.691428,-0.907713,-0.79926926,-5.4762163,-11.118974,-5.947923,-5.6513844,2.829266,5.6997843,0.109742105,-3.2287073,8.563297,2.0907497,-20.083155,0.946977,7.364985,10.684032,4.314891,7.408938,3.449894,6.2764316,0.24402064,2.7987938,-7.674026,-9.607352,1.9780097,6.018253,2.467275,4.4792447,6.203098,-1.9815204,3.9173782,0.26845446,3.485106,-5.8092318,9.842008,-11.64906,-5.146231,-5.4805503,0.51161927,-8.393053,-7.023208,2.8448505,1.4903666,-8.180583,-4.857209,-6.5383267,7.475751,14.631305,10.193835,-10.381036,4.24061,-14.648741,-17.899063,12.173009,5.897145,1.1922759,1.7722449,-3.5617588,-2.2424936,-4.2591066,-14.310543,9.540778,3.641862,-6.315582,-0.80891746,1.1552135,-3.9424953,-1.2116793,-0.22020777,19.357286,4.4523873,7.505876,8.223469,-6.7052674,16.551401,-6.277578,-0.070186995,2.190738,8.2234335,4.772754,0.101111576,-5.7529507,-10.901772,5.0772023,-13.259374,4.035526,0.50561655,0.2497952,6.079913,-6.4972625,-0.76473475,-6.066085,5.178947,-4.2015467,1.2480271,4.242433,-3.990013,-1.9221412
TCGA-50-5935-01A,-2.692041,0.07330196,-8.424694,-3.7738142,2.0459676,-0.21732068,6.238756,-10.7700205,-6.7952824,2.7060862,-15.07325,4.132374,0.46807274,4.779089,-6.9024534,0.4771384,6.6308155,1.2850295,-0.96814036,-6.959254,-23.390127,-12.925884,7.617318,6.841414,9.498856,13.736537,4.1080976,-0.6933789,4.897524,6.6324162,-8.459007,1.525176,14.38042,-5.0666137,-3.4890754,-0.02953777,-4.2694173,7.1534414,5.0129714,-7.223213,-11.2663765,-3.3224096,-3.8636158,1.2688837,-3.716507,-2.3073685,18.036648,0.06638175,-7.354697,-13.8440485,-0.16815038,6.1621733,16.048775,16.483719,23.228298,-0.089295186,1.5650432,-10.784095,8.456206,2.5258896,-4.577622,-1.5783819,1.8550591,-11.43924,-17.350786,-1.0766914,4.286384,-8.256918,3.947536,-7.237607,-3.9308414,-16.23787,-17.250637,-2.091306,-8.198304,7.318781,-5.65588,-9.610177,-1.1301942,6.278994,1.0613502,-8.328305,-27.17839,-0.6779752,-4.402132,-9.475703,14.00123,-5.810865,-18.45545,5.621177,-1.202297,-0.47641796,1.4946139,-5.7598987,-12.660458,20.884806,1.0680358,-14.084807,4.961439,-7.8067527
TCGA-75-7031-01A,6.4349065,11.292016,-9.14757,-5.0714116,8.527593,5.7031994,16.461731,-8.278647,16.512768,-8.464998,5.810837,4.359955,1.5185326,-9.639181,12.11951,4.6785192,3.7771606,1.1114225,-3.7922769,-7.0074825,5.0289283,-15.19782,-5.2917547,-11.886936,6.7902,19.949146,-13.317262,-2.4759276,0.14770882,-4.575436,-5.742177,9.265299,6.6265693,-10.75456,4.8304925,-6.0147557,4.874762,2.6287715,4.253089,-9.553264,-0.5906856,-1.1372565,-0.916045,11.549575,10.524769,-5.6744685,3.4097836,5.7236123,5.154663,-9.683722,12.402665,4.955682,-9.754064,16.424358,8.631226,-2.840338,-9.61354,1.3621111,-10.263438,4.3384314,10.121075,-5.745735,8.442343,-6.7514114,1.6070623,9.700122,2.6279478,-6.4470754,8.249276,-10.498349,-1.917209,-4.321146,-4.5458403,-3.1256876,-8.831324,-8.209625,6.3095865,4.9405437,-2.7021253,-16.797365,-6.4455304,10.399575,-26.428623,-1.7083225,13.218709,-7.449035,8.646712,-3.2825108,-3.5629616,4.5392027,-3.2852876,7.174166,-4.3007774,7.6899376,-1.848047,15.911166,-10.19369,-9.672341,7.4767923,-10.490536
TCGA-50-5930-01A,7.356685,3.2762825,17.046894,15.953062,-2.491049,-16.372957,2.2003639,-0.28338888,-4.0772724,-2.6876924,4.1247253,-3.9142692,2.7926044,2.857761,8.506172,8.883031,11.227983,-16.021463,-9.9665,8.365975,1.754002,1.3003705,-0.4389455,-9.3970785,-1.9679542,3.966283,0.689355,-0.5871647,0.93962026,17.71383,10.234083,-0.67307,-2.9992578,4.592461,-8.950153,11.064246,-10.2922,-2.4873874,12.684324,6.2538056,-4.034723,9.665046,-8.118489,12.490641,5.4693165,13.637426,2.1586113,-10.5480995,-3.0356116,-5.8701572,11.167297,10.144946,-8.298951,-2.5829659,10.583825,14.080487,1.0239593,-1.3609135,-5.050645,0.9252801,-2.8125865,5.519664,-7.4916544,1.7731149,8.97317,-2.4414344,-0.40341443,3.9725566,-1.1246947,4.160178,-17.534588,6.264829,8.309712,-6.732583,-14.161947,-0.7184419,1.2083201,1.3297392,3.727918,14.299814,-3.0512726,4.801822,-1.5660253,-2.848347,-4.43268,22.80632,6.511811,-11.908032,10.508203,0.87714905,0.24063478,-11.228792,10.699312,-7.1638603,-4.572384,-3.749193,-8.203651,4.410185,7.36621,-2.7647555
TCGA-53-7813-01A,1.695696,2.8628886,-9.829434,6.59305,11.237081,5.790036,21.036146,-13.8480015,6.913046,9.483023,-4.471244,-4.3180265,1.5054747,0.025518283,10.154626,4.601419,-3.3147368,8.85942,1.1676744,0.9335104,-8.654888,-9.339642,-4.9505334,-13.398783,9.167751,9.024032,0.08384679,4.8585362,5.8718085,2.092335,-5.1144595,9.932909,6.3982778,-14.810317,13.230482,-12.652708,-11.794917,11.572303,-0.2042707,-9.542552,-7.554203,-2.243231,3.8873389,0.0065033063,-2.6052685,-9.487434,9.293994,11.126478,-11.691726,-8.998882,2.2309625,5.7420425,13.9858465,19.756138,6.0170803,-4.3087497,3.523322,-3.1902096,-7.949749,3.7144196,2.131582,-9.909434,17.219957,-6.8709707,-20.021109,7.2428946,6.4586716,-8.816544,9.714436,0.9056065,-3.1800191,-22.640182,-3.5380104,0.52278274,2.6548297,-10.323253,7.132833,-1.8176843,-3.9920208,-5.9802256,-12.083949,-5.0654306,-25.884127,-1.657759,9.172,-10.134247,5.7994027,-2.7747898,-6.4398065,-1.0216935,-11.498475,5.761928,-3.193515,5.8557076,4.80868,3.4221106,-0.91543984,-20.729174,1.6296136,-11.74569
TCGA-86-8668-01A,-10.907229,-18.31517,0.46977666,-10.557329,-9.769587,-1.1940746,13.706971,-1.4799615,3.0380542,6.247088,2.0168934,1.2382299,-13.160777,0.68063104,-4.5719543,2.5065594,6.625218,-2.156715,9.298711,8.599454,2.4706566,-0.8526283,8.45815,-0.66302377,-23.66919,-6.175802,9.193564,0.85161775,4.405574,5.9135213,13.224423,4.497257,-1.6672235,1.8678913,-2.5691273,-3.1135652,10.782031,-0.39681816,8.332317,-2.2040677,-1.3858026,-6.4153438,5.65676,-3.491769,-4.061928,1.1163846,-1.3580636,8.747681,8.938822,-7.3052225,-3.4194932,-1.6864372,-0.13745965,0.30052,-12.426195,6.1654253,1.698675,-4.3671846,8.841524,-0.22080067,1.9653914,9.347118,-11.782763,-7.727175,-2.825252,-0.31641504,5.23571,10.941432,-4.374004,0.2251352,2.7119777,-3.25872,-10.943148,-11.60193,-6.058151,10.988682,-0.9188979,1.196965,-2.006134,-6.4218807,3.8241725,2.288004,1.9741218,3.3404653,-14.822616,-9.988865,2.4960928,-1.355186,-8.939512,14.862705,-6.059992,5.899752,1.2688748,4.8834677,1.4576763,-13.083238,3.6410222,0.63245064,1.406409,-13.279363
